split_id,split_mode,repetition,bound_tau,bound_delta,bound,group_mode,calibration,test_trace_count,success_rate_all,uncovered_rate,success_rate_evaluable,success_rate_before_reference_cap,above_regular_budget_requested_rate,near_reference_cap_requested_rate,gap_uncovered_requested_rate,above_or_equal_reference_cap_requested_rate,reference_cap_rate,median_scaled_budget,mean_scaled_budget,median_scaled_tvd,mean_scaled_tvd,fallback_rate
backend_holdout_rep088,backend_holdout,88,0.05,0.05,hoeffding,size,p75,36,0.8333333333333334,0.0,0.8333333333333334,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11416.666666666666,0.010074999999999949,0.021995370370370346,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.007974999999999951,0.015092438271604926,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,hoeffding,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8694.444444444445,0.0306666666666667,0.028746913580246905,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9222.222222222223,0.028725,0.025563117283950634,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9222.222222222223,0.028725,0.025563117283950634,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,global,median,36,0.75,0.0,0.75,0.4166666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.0155,0.029178703703703686,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,global,p75,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00327499999999995,0.013383333333333313,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00082499999999995,0.009483333333333309,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size,median,36,0.8333333333333334,0.0,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.009724999999999949,0.020182870370370344,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size,p75,36,0.8333333333333334,0.0,0.8333333333333334,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11666.666666666666,0.009724999999999949,0.020182870370370344,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.007974999999999951,0.015092438271604926,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8902.777777777777,0.02905,0.027424691358024673,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9388.888888888889,0.028249999999999997,0.024474228395061737,0.0
backend_holdout_rep088,backend_holdout,88,0.05,0.05,weissman,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9388.888888888889,0.028249999999999997,0.024474228395061737,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00384999999999995,0.03716527777777774,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,global,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.25,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.010952777777777763,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005045833333333325,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.010775,0.021433796296296277,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.6388888888888888,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.01034999999999995,0.017003240740740732,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014854629629629615,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size_algorithm,median,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8847.222222222223,0.0330805555555558,0.02833487654320986,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.029075000000000052,0.02517237654320988,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,hoeffding,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.029075000000000052,0.02517237654320988,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,global,median,36,0.7222222222222222,0.0,0.7222222222222222,0.3888888888888889,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.01802499999999995,0.0292046296296296,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.002325,0.013826388888888872,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.002325,0.009591666666666646,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size,median,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.009925,0.019285185185185162,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014854629629629615,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014854629629629615,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size_algorithm,median,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9055.555555555555,0.0311055555555556,0.026630709876543188,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.027969444444444498,0.024101543209876543,0.0
backend_holdout_rep089,backend_holdout,89,0.05,0.05,weissman,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.027969444444444498,0.024101543209876543,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00319999999999995,0.03620416666666663,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,global,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.011523611111111094,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.005312499999999989,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size,median,36,0.8333333333333334,0.0,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.011299999999999949,0.02219583333333329,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11833.333333333334,0.00945833333333325,0.019644444444444395,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0067999999999999,0.014534722222222204,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8708.333333333334,0.030086111111111098,0.028283487654320975,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9208.333333333334,0.028147222222222303,0.02482237654320987,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9208.333333333334,0.028147222222222303,0.02482237654320987,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,global,median,36,0.7222222222222222,0.0,0.7222222222222222,0.3888888888888889,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.0155,0.02881388888888886,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00269999999999995,0.0138208333333333,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00175,0.00902824074074072,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size,median,36,0.8611111111111112,0.0,0.8611111111111112,0.5277777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.011299999999999949,0.01947222222222219,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,12083.333333333334,0.00826666666666665,0.016920833333333295,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.0067999999999999,0.014534722222222204,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size_algorithm,median,36,0.8888888888888888,0.0,0.8888888888888888,0.7222222222222222,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8916.666666666666,0.0286222222222223,0.026612654320987653,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9375.0,0.026841666666667048,0.02378487654320988,0.0
backend_holdout_rep090,backend_holdout,90,0.05,0.05,weissman,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9375.0,0.026841666666667048,0.02378487654320988,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,global,median,36,0.7777777777777778,0.0,0.7777777777777778,0.2777777777777778,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00319999999999995,0.036256944444444425,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,global,p75,36,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.010048611111111102,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,global,p90,36,1.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.004524999999999997,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size,median,36,0.9722222222222222,0.0,0.9722222222222222,0.6388888888888888,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.0118,0.020217129629629613,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.01034999999999995,0.016166358024691355,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014521913580246912,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size_algorithm,median,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8916.666666666666,0.0289500000000001,0.026613580246913602,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.02693333333333345,0.024100154320987693,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,hoeffding,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9291.666666666666,0.02693333333333345,0.024100154320987693,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,global,median,36,0.7777777777777778,0.0,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.016975,0.028589351851851845,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,global,p75,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00319999999999995,0.012940277777777762,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.0028,0.009376388888888872,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size,median,36,0.9722222222222222,0.0,0.9722222222222222,0.6388888888888888,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.011049999999999949,0.018572685185185168,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014521913580246912,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.00929999999999995,0.014521913580246912,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size_algorithm,median,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9125.0,0.028147222222222303,0.025430246913580264,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size_algorithm,p75,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.026333333333333403,0.02351543209876547,0.0
backend_holdout_rep091,backend_holdout,91,0.05,0.05,weissman,size_algorithm,p90,36,1.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9458.333333333334,0.026333333333333403,0.02351543209876547,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.0042,0.0363097222222222,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,global,p75,36,0.8888888888888888,0.0,0.8888888888888888,0.2222222222222222,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.01131666666666666,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.004968055555555553,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.01322499999999995,0.021447685185185167,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.6388888888888888,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12333.333333333334,0.011899999999999949,0.016799382716049374,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.010499999999999999,0.014934104938271596,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8777.777777777777,0.030402777777778098,0.02844135802469138,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9152.777777777777,0.028147222222222303,0.02507932098765435,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9152.777777777777,0.028147222222222303,0.02507932098765435,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,global,median,36,0.75,0.0,0.75,0.4166666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.01975,0.02887268518518517,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.0042,0.013776388888888873,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00082499999999995,0.00988564814814813,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size,median,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.01232499999999995,0.01958240740740739,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size,p75,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.010499999999999999,0.014934104938271596,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.010499999999999999,0.014934104938271596,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8986.111111111111,0.029425000000000097,0.027084413580246935,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9319.444444444445,0.02769999999999995,0.024320987654321013,0.0
backend_holdout_rep092,backend_holdout,92,0.05,0.05,weissman,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,9319.444444444445,0.02769999999999995,0.024320987654321013,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,global,median,36,0.75,0.0,0.75,0.25,0.5,0.16666666666666666,0.0,0.3333333333333333,0.5,10500.0,10500.0,0.00384999999999995,0.03499861111111108,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,global,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.25,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,20000.0,13916.666666666666,0.0,0.010698611111111095,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,global,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.1388888888888889,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.8333333333333334,20000.0,16833.333333333332,0.0,0.004488888888888879,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size,median,36,0.8611111111111112,0.0,0.8611111111111112,0.5277777777777778,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11416.666666666666,0.013725000000000001,0.021578240740740707,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size,p75,36,0.9166666666666666,0.0,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,11833.333333333334,0.0110583333333333,0.019292129629629604,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.010225000000000001,0.015524999999999992,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8777.777777777777,0.03058055555555585,0.027805555555555566,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9208.333333333334,0.0290750000000001,0.025483333333333344,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,hoeffding,size_algorithm,p90,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9208.333333333334,0.0290750000000001,0.025483333333333344,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,global,median,36,0.6944444444444444,0.0,0.6944444444444444,0.3611111111111111,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,10000.0,10333.333333333334,0.02187499999999995,0.02836018518518515,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,global,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.4722222222222222,0.5,0.0,0.0,0.5,0.5,15000.0,12666.666666666666,0.00357499999999995,0.013498611111111093,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,global,p90,36,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,17500.0,13750.0,0.00182499999999995,0.00982129629629628,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,size,median,36,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,12500.0,11666.666666666666,0.013725000000000001,0.020247685185185157,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,size,p75,36,0.9444444444444444,0.0,0.9444444444444444,0.6111111111111112,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,12500.0,12083.333333333334,0.0110583333333333,0.017961574074074046,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,size,p90,36,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,14000.0,12583.333333333334,0.010225000000000001,0.015524999999999992,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,size_algorithm,median,36,0.9166666666666666,0.0,0.9166666666666666,0.75,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,5000.0,8986.111111111111,0.0295555555555557,0.026983333333333345,0.0
backend_holdout_rep093,backend_holdout,93,0.05,0.05,weissman,size_algorithm,p75,36,0.9722222222222222,0.0,0.9722222222222222,0.8055555555555556,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,7500.0,9375.0,0.02838888888888895,0.02489444444444446,0.0
